ActualShippingCost	AmazonCategory	AmazonPrice	AmznFeaMAX	ASIN	BuyBoxRotation%	BuyBoxSellerID	BuyBoxShipping	BuyBoxTotal	ChildCount	CMaxItemID	CommissionAmt	CompetitorCount	EAN	EmployeeID	EmployeeName	FBA	FBATotalFee	FolderID	FolderName	IGotBuybox	InvProfileID	InvProfileName	InventoryClassID	IsMasterSKU	IsAmazon	IsBBox	IsFBA	IsLowest	IsOnlyMe	IsSelling	ItemCondition	ItemLocationID	ItemLocationName	ItemName	ItemThumbnail	ItemWight	KitSKU?	KitComponentCount	KitItemID	KitItemIDx	LeadTimeinAmzn	LeadTimeToShip	LotSize	Manufacturer	MAP	MarketPlaceID	MarketPlaceName	MasterSKU	MasterSKUControlsInv	MasterSKUQtyIsSumOfVariations	MaxSellingPrice	MinSellingPrice	MPN	MyCeiling	MyFloor	MyPrice	MyShipping	MyTotal	NewPrice	PurchaseCost	Quantity	RelatedASINs	ReorderQuantity	RepricingModelID	RepricingModelName	SalePrice	SalePriceEnd	SalePriceStart	SalesRank	SKU	SupplierSKU	UPC	VariableClosingFee	WhenAddedToCMax
	Grocery	0.0000		B0FTGMZ69G	100	MySelf	29.9500	141.9500	0	163003836	21.2900	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Mini Pizza Bagel Snacks with Cheese & Pepperoni, Gift Set:, 7 oz � Pack of 4	em4:I/516WeFmSWGL._SL75_.jpg			0									Amzn US				112.0000	0.0000		112	92.24	112.0000	29.9500	141.9500	0.0000		555			59149	never sold				0	743269740514				10/1/2025 6:08:49 PM
	Grocery	0.0000		B0FTGJJYPK	100	MySelf	35.5000	186.5300	0	163003837	27.9800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Mini Pizza Bagel Snacks with Cheese & Pepperoni, Gift Set:, 7 oz � Pack of 8	em4:I/51Mv11TGuKL._SL75_.jpg			0									Amzn US				151.0300	0.0000		151.03	124.38	151.0300	35.5000	186.5300	0.0000		777			59149	never sold				0	743269740521				10/1/2025 6:08:49 PM
	Grocery	0.0000		B0FTGH4TSC	100	MySelf	20.5000	105.2700	0	163003838	15.7900	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Bagel Dogs with Oscar Mayer, Frozen Snacks Gift Set, 8 oz � Pack of 4	em4:I/51JmmcSTF1L._SL75_.jpg			0									Amzn US				84.2500	0.0000		92.68	76.32	84.7700	20.5000	105.2700	0.0000		666								579426	743269740538				10/1/2025 6:08:49 PM
	Grocery	0.0000		B0FTGHPR6R	100	MySelf	28.0000	172.7000	0	163003839	25.9000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Bagel Dogs with Oscar Mayer, Frozen Snacks Gift Set, 8 oz � Pack of 8	em4:I/51p16CtXLLL._SL75_.jpg			0									Amzn US				144.7000	0.0000		144.7	119.16	144.7000	28.0000	172.7000	0.0000		777			59149	never sold				0	743269740545				10/1/2025 6:08:49 PM
	Grocery	0.0000		B0G2BGM7RW	100	MySelf	23.8000	100.7900	0	164080319	15.1200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter Apple Cinnamon Wheat Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 3 (total 24 pieces)	em4:I/41hmmDd0ypL._SL75_.jpg			0									Amzn US				77.2500	66.9500		90.75	74.73	76.9900	23.8000	100.7900	0.0000		555			59149	never sold				0	743269740576				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BGKHWR	100	MySelf	32.5000	191.5900	0	164861508	28.7400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter Apple Cinnamon Wheat Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 5 (total 40 pieces)	em4:I/41hmmDd0ypL._SL75_.jpg			0									Amzn US				124.3500	107.7700		193.19	159.09	159.0900	32.5000	191.5900	0.0000		555			59149	never sold				0	743269740583				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BGNSPD	83		0.0000	0.0000	0	164080321	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter Apple Cinnamon Wheat Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 6 (total 48 pieces)	em4:I/41hmmDd0ypL._SL75_.jpg			0									Amzn US				136.3500	118.1700		176.39	145.26	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740590				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BGYZ9C	100	MySelf	57.1000	331.9900	0	164080322	49.8000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter Apple Cinnamon Wheat Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 11 (total 88 pieces)	em4:I/41hmmDd0ypL._SL75_.jpg			0									Amzn US				250.3500	216.9700		287.4	236.68	274.8900	57.1000	331.9900	0.0000		444			59149	never sold				0	743269740606				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BGN533	100	MySelf	22.3000	102.7600	0	164080323	15.4100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 7 (total 28 pieces)	em4:I/51yEGPb2J5L._SL75_.jpg			0									Amzn US				83.2500	72.1500		89.05	73.34	80.4600	22.3000	102.7600	0.0000		444			59149	never sold				0	743269740613				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BHCZHG	100	MySelf	30.1000	166.1100	0	164080324	24.9200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/51yEGPb2J5L._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	136.0100	30.1000	166.1100	0.0000		666			59149	never sold				0	743269740620				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BH1H1V	100	MySelf	35.8000	223.4300	0	164861509	33.5100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/51yEGPb2J5L._SL75_.jpg			0									Amzn US				184.6500	160.0300		222.48	183.22	187.6300	35.8000	223.4300	0.0000		777			59149	never sold				0	743269740637				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BDGSP9	100	MySelf	52.3000	332.4100	0	164080326	49.8600	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 27 (total 108 pieces)	em4:I/51yEGPb2J5L._SL75_.jpg			0									Amzn US				280.3500	242.9700		291.01	239.66	280.1100	52.3000	332.4100	0.0000		555			59149	never sold				0	743269740644				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BD1WQD	0		0.0000	0.0000	0	164861510	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set:, 7,2 oz, 4 count each � Pack of 7 (total 28 pieces)	em4:I/51N-0NufVvL._SL75_.jpg			0									Amzn US				109.3300	0.0000		109.33	90.04	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740699				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BHQMDD	0		0.0000	0.0000	0	164861511	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set:, 7,2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/51N-0NufVvL._SL75_.jpg			0									Amzn US				191.8500	0.0000		191.85	157.99	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740705				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BH33CZ	0		0.0000	0.0000	0	164861512	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set:, 7,2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/51N-0NufVvL._SL75_.jpg			0									Amzn US				252.0600	0.0000		252.06	207.58	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740712				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BGSWC6	0		0.0000	0.0000	0	164861513	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set:, 7,2 oz, 4 count each � Pack of 27 (total 108 pieces)	em4:I/51N-0NufVvL._SL75_.jpg			0									Amzn US				375.3800	0.0000		375.38	309.14	0.0000	0.0000	0.0000	0.0000		777			59149	never sold				0	743269740729				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BGGBWG	0		0.0000	0.0000	0	164080331	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Strawberry Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 3 (total 24 pieces)	em4:I/41PdIPWDqeL._SL75_.jpg			0									Amzn US				77.2500	66.9500		90.75	74.73	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740736				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BGH2B5	100	MySelf	32.5000	190.9300	0	164861514	28.6400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 5 (total 40 pieces)	em4:I/41PdIPWDqeL._SL75_.jpg			0									Amzn US				124.3500	107.7700		187.8	154.66	158.4300	32.5000	190.9300	0.0000		777			59149	never sold				0	743269740743				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BH6V64	100	MySelf	37.6000	195.5900	0	164080333	29.3400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 6 (total 48 pieces)	em4:I/41PdIPWDqeL._SL75_.jpg			0									Amzn US				136.3500	118.1700		176.39	145.26	157.9900	37.6000	195.5900	0.0000		444			59149	never sold				0	743269740750				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BJPVJX	0		0.0000	0.0000	0	164861515	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Peanut Butter & Strawberry Sandwiches, Gift Set, 22,4 oz, 8 count each � Pack of 11 (total 88 pieces)	em4:I/41PdIPWDqeL._SL75_.jpg			0									Amzn US				250.3500	216.9700		378.02	311.31	0.0000	0.0000	0.0000	0.0000		777			59149	never sold				0	743269740767				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BJWCC5	100	MySelf	21.5500	95.1900	0	164080335	14.2800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/51IEyTvQyrL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	73.6400	21.5500	95.1900	0.0000		555			59149	never sold				0	743269740774				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BFB4RF	100	MySelf	30.1000	171.4100	0	164861516	25.7100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/51IEyTvQyrL._SL75_.jpg			0									Amzn US				136.3500	118.1700		169.53	139.61	141.3100	30.1000	171.4100	0.0000		666			59149	never sold				0	743269740781				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BHT234	100	MySelf	35.2000	209.1500	0	164080337	31.3700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 15 (total 60 pieces)	em4:I/51IEyTvQyrL._SL75_.jpg			0									Amzn US				154.3500	133.7700		180.37	148.54	173.9500	35.2000	209.1500	0.0000		555			59149	never sold				0	743269740798				11/14/2025 11:15:03 AM
	Grocery	0.0000		B0G2BHNV1W	0	A1LCOF57VUVMI4	24.1000	315.1100	0	164861517	0.0000	1				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Uncrustables Chocolate Hazelnut Spread Sandwiches, Gift Set, 7,2 oz, 4 count each � Pack of 27 (total 108 pieces)	em4:I/51IEyTvQyrL._SL75_.jpg			0									Amzn US				280.3500	242.9700		412.94	305.88	0.0000	0.0000	0.0000	0.0000	130.0000	777			59149	never sold				0	743269740804				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BHSRPY	100	MySelf	21.7000	86.9300	0	164080340	13.0400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches on Wheat Bread, Gift Set, 22,4 oz, 8 count each � Pack of 2 (total 16 pieces)	em4:I/518kXLCiSuL._SL75_.jpg			0									Amzn US				65.2500	56.5500		72.96	60.08	65.2300	21.7000	86.9300	0.0000		777			59149	never sold				0	743269740811				11/14/2025 11:15:04 AM
	Grocery	0.0000		B0G2BG1LF5	100	MySelf	30.4000	174.4900	0	164861518	26.1700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches on Wheat Bread, Gift Set, 22,4 oz, 8 count each � Pack of 4 (total 32 pieces)	em4:I/518kXLCiSuL._SL75_.jpg			0									Amzn US				112.3500	97.3700		172.87	142.36	144.0900	30.4000	174.4900	0.0000		555			59149	never sold				0	743269740828				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2BJTPD7	100	MySelf	37.6000	206.7400	0	164080342	31.0100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches on Wheat Bread, Gift Set, 22,4 oz, 8 count each � Pack of 6 (total 48 pieces)	em4:I/518kXLCiSuL._SL75_.jpg			0									Amzn US				136.3500	118.1700		176.39	145.26	169.1400	37.6000	206.7400	0.0000		444			59149	never sold				0	743269740835				11/14/2025 11:15:04 AM
	Grocery	0.0000		B0G2BH34LJ	100	MySelf	55.0000	306.2400	0	164861519	45.9400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Uncrustables Peanut Butter & Strawberry Sandwiches on Wheat Bread, Gift Set, 22,4 oz, 8 count each � Pack of 10 (total 80 pieces)	em4:I/518kXLCiSuL._SL75_.jpg			0									Amzn US				238.3500	206.5700		270	200	251.2400	55.0000	306.2400	0.0000	100.0000	444			59021	Manual min/max				0	743269740842				12/8/2025 4:02:04 AM
	Grocery	0.0000		B0G2N3C3SF	100	MySelf	21.5500	96.5000	0	164122575	14.4800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/51QjbP+0PzL._SL75_.jpg			0									Amzn US				77.2500	66.9500		89.84	73.99	74.9500	21.5500	96.5000	0.0000		555								0	743269740859				11/18/2025 1:04:18 AM
	Grocery	0.0000		B0G2N5N7QB	100	MySelf	30.1000	169.6400	0	164122576	25.4500	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/51QjbP+0PzL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	139.5400	30.1000	169.6400	0.0000		555			59149	never sold				0	743269740866				11/18/2025 1:04:18 AM
	Grocery	0.0000		B0G2N4YSTC	100	MySelf	35.8000	217.0000	0	164122577	32.5500	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/51QjbP+0PzL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	181.2000	35.8000	217.0000	0.0000		555			59149	never sold				0	743269740873				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N4QCZ2	100	MySelf	51.5500	324.4500	0	164122578	48.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Mixed Berry Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 26 (total 104 pieces)	em4:I/51QjbP+0PzL._SL75_.jpg			0									Amzn US				274.3500	237.7700		283.63	233.58	272.9000	51.5500	324.4500	0.0000		555			59149	never sold				0	743269740880				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N4WJL4	100	MySelf	21.5500	99.5600	0	164122579	14.9300	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/41oYxPfRykL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	78.0100	21.5500	99.5600	0.0000		666			59149	never sold				0	743269740897				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N4N227	100	MySelf	30.1000	166.1100	0	164122580	24.9200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/41oYxPfRykL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	136.0100	30.1000	166.1100	0.0000		777			59149	never sold				0	743269740903				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N7265F	100	MySelf	35.8000	219.1700	0	164122581	32.8800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/41oYxPfRykL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	183.3700	35.8000	219.1700	0.0000		777			59149	never sold				0	743269740910				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N28L89	100	MySelf	51.5500	324.4500	0	164122582	48.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 26 (total 104 pieces)	em4:I/41oYxPfRykL._SL75_.jpg			0									Amzn US				274.3500	237.7700		283.63	233.58	272.9000	51.5500	324.4500	0.0000		444			59149	never sold				0	743269740927				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N7M9HG	100	MySelf	21.5500	99.7700	0	164122583	14.9700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/41ocFMJojaL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	78.2200	21.5500	99.7700	0.0000		444			59149	never sold				0	743269740934				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N4QCYX	100	MySelf	30.1000	164.4700	0	164122584	24.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/41ocFMJojaL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	134.3700	30.1000	164.4700	0.0000		555			59149	never sold				0	743269740941				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N2BMDD	100	MySelf	35.8000	221.3600	0	164122585	33.2000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/41ocFMJojaL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	185.5600	35.8000	221.3600	0.0000		666			59149	never sold				0	743269740958				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N6K84D	100	MySelf	51.5500	324.4500	0	164122586	48.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Chocolate Hazelnut Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 26 (total 104 pieces)	em4:I/41-Nj4FifZL._SL75_.jpg			0									Amzn US				274.3500	237.7700		283.63	233.58	272.9000	51.5500	324.4500	0.0000		555			59149	never sold				0	743269740965				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N43YHG	0		0.0000	0.0000	0	164122587	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Smucker's Uncrustables Peanut Butter & Honey Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/41NLnRcixoL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269740972				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N2DKL2	100	MySelf	30.1000	164.4700	0	164122588	24.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Honey Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/41NLnRcixoL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	134.3700	30.1000	164.4700	0.0000		444			59149	never sold				0	743269740989				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N5BF6Q	100	MySelf	35.8000	219.1700	0	164122589	32.8800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Honey Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/41NLnRcixoL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	183.3700	35.8000	219.1700	0.0000		666			59149	never sold				0	743269740996				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N3Z8SP	100	MySelf	51.5500	324.4500	0	164122590	48.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Smucker's Uncrustables Peanut Butter & Honey Spread Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 26 (total 104 pieces)	em4:I/41NLnRcixoL._SL75_.jpg			0									Amzn US				274.3500	237.7700		283.63	233.58	272.9000	51.5500	324.4500	0.0000		555			59149	never sold				0	743269741009				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N24WSL	87		0.0000	0.0000	0	164122591	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/41uhdc3YMoL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	0.0000	0.0000	0.0000	0.0000		444			59149	never sold				0	743269741016				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N567JB	100	MySelf	30.1000	166.1100	0	164122592	24.9200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/41uhdc3YMoL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	136.0100	30.1000	166.1100	0.0000		777			59149	never sold				0	743269741023				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N42YFV	100	MySelf	35.8000	219.1700	0	164122593	32.8800	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/41uhdc3YMoL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	183.3700	35.8000	219.1700	0.0000		777			59149	never sold				0	743269741030				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N6RKL8	100	MySelf	51.5500	324.4500	0	164122594	48.6700	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 26 (total 104 pieces)	em4:I/41uhdc3YMoL._SL75_.jpg			0									Amzn US				274.3500	237.7700		283.63	233.58	272.9000	51.5500	324.4500	0.0000		444			59149	never sold				0	743269741047				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N4ZBBX	0		0.0000	0.0000	0	164122595	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 6 (total 24 pieces)	em4:I/41qR20+ySsL._SL75_.jpg			0									Amzn US				77.2500	66.9500		81.67	67.26	0.0000	0.0000	0.0000	0.0000		555			59149	never sold				0	743269741054				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2NZ39J2	100	MySelf	30.1000	166.1100	0	164122596	24.9200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 12 (total 48 pieces)	em4:I/41qR20+ySsL._SL75_.jpg			0									Amzn US				136.3500	118.1700		139.54	114.92	136.0100	30.1000	166.1100	0.0000		777			59149	never sold				0	743269741061				11/18/2025 1:04:19 AM
	Grocery	0.0000		B0G2N3HRDT	100	MySelf	35.8000	217.0000	0	164122597	32.5500	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita � Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwiches, Gift Set, 7.2 oz, 4 count each � Pack of 16 (total 64 pieces)	em4:I/41qR20+ySsL._SL75_.jpg			0									Amzn US				184.6500	160.0300		187.75	154.62	181.2000	35.8000	217.0000	0.0000		555			59149	never sold				0	743269741078				11/18/2025 1:04:19 AM
